Date,INR,EUR,GBP,JPY,CNY,CAD,AUD,CHF,SGD,MYR,THB,MXN,BRL,KRW,ZAR
2034-05-08,29583.09,673.79,425.88,73004.26,5263.17,953.47,1226.8,1029.75,1099.67,2415.47,27409.17,6102.23,1239.52,800281.76,4811.86
2034-05-09,29594.77,674.05,426.05,73033.09,5265.25,953.85,1227.29,1030.16,1100.11,2416.42,27420.0,6104.64,1240.0,800597.79,4813.76
2034-05-10,29606.46,674.32,426.22,73061.92,5267.33,954.23,1227.77,1030.56,1100.54,2417.37,27430.82,6107.05,1240.49,800913.82,4815.66
2034-05-11,29618.14,674.59,426.39,73090.74,5269.41,954.6,1228.26,1030.97,1100.98,2418.33,27441.64,6109.46,1240.98,801229.84,4817.56
2034-05-12,29629.82,674.85,426.56,73119.57,5271.49,954.98,1228.74,1031.38,1101.41,2419.28,27452.47,6111.87,1241.47,801545.87,4819.46
2034-05-13,29641.5,675.12,426.73,73148.4,5273.56,955.36,1229.22,1031.78,1101.84,2420.23,27463.29,6114.28,1241.96,801861.89,4821.36
2034-05-14,29653.19,675.38,426.89,73177.23,5275.64,955.73,1229.71,1032.19,1102.28,2421.19,27474.12,6116.69,1242.45,802177.92,4823.26
2034-05-15,29664.87,675.65,427.06,73206.06,5277.72,956.11,1230.19,1032.6,1102.71,2422.14,27484.94,6119.1,1242.94,802493.95,4825.16
2034-05-16,29676.55,675.92,427.23,73234.89,5279.8,956.49,1230.68,1033.0,1103.15,2423.1,27495.76,6121.51,1243.43,802809.97,4827.06
2034-05-17,29688.23,676.18,427.4,73263.72,5281.88,956.86,1231.16,1033.41,1103.58,2424.05,27506.59,6123.92,1243.92,803126.0,4828.96
2034-05-18,29699.91,676.45,427.57,73292.55,5283.96,957.24,1231.65,1033.82,1104.01,2425.0,27517.41,6126.33,1244.41,803442.03,4830.86
2034-05-19,29711.6,676.71,427.73,73321.38,5286.03,957.61,1232.13,1034.22,1104.45,2425.96,27528.23,6128.73,1244.9,803758.05,4832.76
2034-05-20,29723.28,676.98,427.9,73350.2,5288.11,957.99,1232.62,1034.63,1104.88,2426.91,27539.06,6131.14,1245.39,804074.08,4834.66
2034-05-21,29734.96,677.25,428.07,73379.03,5290.19,958.37,1233.1,1035.04,1105.32,2427.87,27549.88,6133.55,1245.88,804390.1,4836.56
2034-05-22,29746.64,677.51,428.24,73407.86,5292.27,958.74,1233.58,1035.44,1105.75,2428.82,27560.71,6135.96,1246.37,804706.13,4838.46
2034-05-23,29758.33,677.78,428.41,73436.69,5294.35,959.12,1234.07,1035.85,1106.19,2429.77,27571.53,6138.37,1246.86,805022.16,4840.36
2034-05-24,29770.01,678.04,428.58,73465.52,5296.43,959.5,1234.55,1036.26,1106.62,2430.73,27582.35,6140.78,1247.35,805338.18,4842.26
2034-05-25,29781.69,678.31,428.74,73494.35,5298.5,959.87,1235.04,1036.66,1107.05,2431.68,27593.18,6143.19,1247.84,805654.21,4844.16
2034-05-26,29793.37,678.58,428.91,73523.18,5300.58,960.25,1235.52,1037.07,1107.49,2432.63,27604.0,6145.6,1248.33,805970.24,4846.06
2034-05-27,29805.05,678.84,429.08,73552.01,5302.66,960.63,1236.01,1037.48,1107.92,2433.59,27614.82,6148.01,1248.82,806286.26,4847.96
2034-05-28,29816.74,679.11,429.25,73580.84,5304.74,961.0,1236.49,1037.88,1108.36,2434.54,27625.65,6150.42,1249.3,806602.29,4849.86
2034-05-29,29828.42,679.38,429.42,73609.67,5306.82,961.38,1236.98,1038.29,1108.79,2435.5,27636.47,6152.83,1249.79,806918.31,4851.76
2034-05-30,29840.1,679.64,429.58,73638.49,5308.9,961.76,1237.46,1038.7,1109.23,2436.45,27647.3,6155.24,1250.28,807234.34,4853.66
2034-05-31,29851.78,679.91,429.75,73667.32,5310.97,962.13,1237.94,1039.1,1109.66,2437.4,27658.12,6157.65,1250.77,807550.37,4855.56
2034-06-01,29863.46,680.17,429.92,73696.15,5313.05,962.51,1238.43,1039.51,1110.09,2438.36,27668.94,6160.06,1251.26,807866.39,4857.47
2034-06-02,29875.15,680.44,430.09,73724.98,5315.13,962.89,1238.91,1039.92,1110.53,2439.31,27679.77,6162.47,1251.75,808182.42,4859.37
2034-06-03,29886.83,680.71,430.26,73753.81,5317.21,963.26,1239.4,1040.32,1110.96,2440.27,27690.59,6164.88,1252.24,808498.45,4861.27
2034-06-04,29898.51,680.97,430.43,73782.64,5319.29,963.64,1239.88,1040.73,1111.4,2441.22,27701.41,6167.29,1252.73,808814.47,4863.17
2034-06-05,29910.19,681.24,430.59,73811.47,5321.37,964.02,1240.37,1041.14,1111.83,2442.17,27712.24,6169.7,1253.22,809130.5,4865.07
2034-06-06,29921.88,681.5,430.76,73840.3,5323.44,964.39,1240.85,1041.54,1112.27,2443.13,27723.06,6172.11,1253.71,809446.52,4866.97
2034-06-07,29933.56,681.77,430.93,73869.13,5325.52,964.77,1241.34,1041.95,1112.7,2444.08,27733.88,6174.52,1254.2,809762.55,4868.87
2034-06-08,29945.24,682.04,431.1,73897.95,5327.6,965.15,1241.82,1042.36,1113.13,2445.03,27744.71,6176.93,1254.69,810078.58,4870.77
2034-06-09,29956.92,682.3,431.27,73926.78,5329.68,965.52,1242.3,1042.76,1113.57,2445.99,27755.53,6179.34,1255.18,810394.6,4872.67
2034-06-10,29968.6,682.57,431.43,73955.61,5331.76,965.9,1242.79,1043.17,1114.0,2446.94,27766.36,6181.75,1255.67,810710.63,4874.57
2034-06-11,29980.29,682.83,431.6,73984.44,5333.84,966.27,1243.27,1043.58,1114.44,2447.9,27777.18,6184.16,1256.16,811026.66,4876.47
2034-06-12,29991.97,683.1,431.77,74013.27,5335.92,966.65,1243.76,1043.98,1114.87,2448.85,27788.0,6186.57,1256.65,811342.68,4878.37
2034-06-13,30003.65,683.37,431.94,74042.1,5337.99,967.03,1244.24,1044.39,1115.31,2449.8,27798.83,6188.98,1257.14,811658.71,4880.27
2034-06-14,30015.33,683.63,432.11,74070.93,5340.07,967.4,1244.73,1044.8,1115.74,2450.76,27809.65,6191.39,1257.63,811974.73,4882.17
2034-06-15,30027.02,683.9,432.28,74099.76,5342.15,967.78,1245.21,1045.2,1116.17,2451.71,27820.47,6193.8,1258.12,812290.76,4884.07
2034-06-16,30038.7,684.16,432.44,74128.59,5344.23,968.16,1245.7,1045.61,1116.61,2452.67,27831.3,6196.21,1258.6,812606.79,4885.97
2034-06-17,30050.38,684.43,432.61,74157.41,5346.31,968.53,1246.18,1046.02,1117.04,2453.62,27842.12,6198.62,1259.09,812922.81,4887.87
2034-06-18,30062.06,684.7,432.78,74186.24,5348.39,968.91,1246.66,1046.42,1117.48,2454.57,27852.95,6201.03,1259.58,813238.84,4889.77
2034-06-19,30073.74,684.96,432.95,74215.07,5350.46,969.29,1247.15,1046.83,1117.91,2455.53,27863.77,6203.44,1260.07,813554.87,4891.67
2034-06-20,30085.43,685.23,433.12,74243.9,5352.54,969.66,1247.63,1047.24,1118.35,2456.48,27874.59,6205.85,1260.56,813870.89,4893.57
2034-06-21,30097.11,685.49,433.28,74272.73,5354.62,970.04,1248.12,1047.64,1118.78,2457.43,27885.42,6208.26,1261.05,814186.92,4895.47
2034-06-22,30108.79,685.76,433.45,74301.56,5356.7,970.42,1248.6,1048.05,1119.21,2458.39,27896.24,6210.67,1261.54,814502.94,4897.37
2034-06-23,30120.47,686.03,433.62,74330.39,5358.78,970.79,1249.09,1048.46,1119.65,2459.34,27907.06,6213.08,1262.03,814818.97,4899.27
2034-06-24,30132.15,686.29,433.79,74359.22,5360.86,971.17,1249.57,1048.86,1120.08,2460.3,27917.89,6215.49,1262.52,815135.0,4901.17
2034-06-25,30143.84,686.56,433.96,74388.05,5362.93,971.55,1250.06,1049.27,1120.52,2461.25,27928.71,6217.9,1263.01,815451.02,4903.07
2034-06-26,30155.52,686.83,434.13,74416.87,5365.01,971.92,1250.54,1049.68,1120.95,2462.2,27939.54,6220.3,1263.5,815767.05,4904.97
2034-06-27,30167.2,687.09,434.29,74445.7,5367.09,972.3,1251.02,1050.08,1121.39,2463.16,27950.36,6222.71,1263.99,816083.08,4906.87
2034-06-28,30178.88,687.36,434.46,74474.53,5369.17,972.68,1251.51,1050.49,1121.82,2464.11,27961.18,6225.12,1264.48,816399.1,4908.77
2034-06-29,30190.57,687.62,434.63,74503.36,5371.25,973.05,1251.99,1050.9,1122.25,2465.07,27972.01,6227.53,1264.97,816715.13,4910.67
2034-06-30,30202.25,687.89,434.8,74532.19,5373.33,973.43,1252.48,1051.3,1122.69,2466.02,27982.83,6229.94,1265.46,817031.15,4912.57
2034-07-01,30213.93,688.16,434.97,74561.02,5375.4,973.81,1252.96,1051.71,1123.12,2466.97,27993.65,6232.35,1265.95,817347.18,4914.47
2034-07-02,30225.61,688.42,435.13,74589.85,5377.48,974.18,1253.45,1052.12,1123.56,2467.93,28004.48,6234.76,1266.44,817663.21,4916.37
2034-07-03,30237.29,688.69,435.3,74618.68,5379.56,974.56,1253.93,1052.52,1123.99,2468.88,28015.3,6237.17,1266.93,817979.23,4918.27
2034-07-04,30248.98,688.95,435.47,74647.51,5381.64,974.93,1254.42,1052.93,1124.42,2469.83,28026.13,6239.58,1267.42,818295.26,4920.17
2034-07-05,30260.66,689.22,435.64,74676.34,5383.72,975.31,1254.9,1053.34,1124.86,2470.79,28036.95,6241.99,1267.9,818611.29,4922.07
2034-07-06,30272.34,689.49,435.81,74705.16,5385.8,975.69,1255.38,1053.74,1125.29,2471.74,28047.77,6244.4,1268.39,818927.31,4923.97
2034-07-07,30284.02,689.75,435.98,74733.99,5387.88,976.06,1255.87,1054.15,1125.73,2472.7,28058.6,6246.81,1268.88,819243.34,4925.87
2034-07-08,30295.71,690.02,436.14,74762.82,5389.95,976.44,1256.35,1054.56,1126.16,2473.65,28069.42,6249.22,1269.37,819559.36,4927.77
2034-07-09,30307.39,690.28,436.31,74791.65,5392.03,976.82,1256.84,1054.96,1126.6,2474.6,28080.24,6251.63,1269.86,819875.39,4929.67
2034-07-10,30319.07,690.55,436.48,74820.48,5394.11,977.19,1257.32,1055.37,1127.03,2475.56,28091.07,6254.04,1270.35,820191.42,4931.57
2034-07-11,30330.75,690.82,436.65,74849.31,5396.19,977.57,1257.81,1055.78,1127.46,2476.51,28101.89,6256.45,1270.84,820507.44,4933.47
2034-07-12,30342.43,691.08,436.82,74878.14,5398.27,977.95,1258.29,1056.18,1127.9,2477.47,28112.71,6258.86,1271.33,820823.47,4935.37
2034-07-13,30354.12,691.35,436.98,74906.97,5400.35,978.32,1258.78,1056.59,1128.33,2478.42,28123.54,6261.27,1271.82,821139.5,4937.27
2034-07-14,30365.8,691.61,437.15,74935.8,5402.42,978.7,1259.26,1057.0,1128.77,2479.37,28134.36,6263.68,1272.31,821455.52,4939.17
2034-07-15,30377.48,691.88,437.32,74964.62,5404.5,979.08,1259.75,1057.4,1129.2,2480.33,28145.19,6266.09,1272.8,821771.55,4941.07
2034-07-16,30389.16,692.15,437.49,74993.45,5406.58,979.45,1260.23,1057.81,1129.64,2481.28,28156.01,6268.5,1273.29,822087.57,4942.97
2034-07-17,30400.84,692.41,437.66,75022.28,5408.66,979.83,1260.71,1058.22,1130.07,2482.23,28166.83,6270.91,1273.78,822403.6,4944.87
2034-07-18,30412.53,692.68,437.83,75051.11,5410.74,980.21,1261.2,1058.62,1130.5,2483.19,28177.66,6273.32,1274.27,822719.63,4946.77
2034-07-19,30424.21,692.95,437.99,75079.94,5412.82,980.58,1261.68,1059.03,1130.94,2484.14,28188.48,6275.73,1274.76,823035.65,4948.67
2034-07-20,30435.89,693.21,438.16,75108.77,5414.89,980.96,1262.17,1059.44,1131.37,2485.1,28199.3,6278.14,1275.25,823351.68,4950.57
2034-07-21,30447.57,693.48,438.33,75137.6,5416.97,981.34,1262.65,1059.84,1131.81,2486.05,28210.13,6280.55,1275.74,823667.71,4952.47
2034-07-22,30459.26,693.74,438.5,75166.43,5419.05,981.71,1263.14,1060.25,1132.24,2487.0,28220.95,6282.96,1276.23,823983.73,4954.37
2034-07-23,30470.94,694.01,438.67,75195.26,5421.13,982.09,1263.62,1060.66,1132.68,2487.96,28231.78,6285.37,1276.72,824299.76,4956.27
2034-07-24,30482.62,694.28,438.83,75224.08,5423.21,982.47,1264.11,1061.06,1133.11,2488.91,28242.6,6287.78,1277.2,824615.78,4958.17
2034-07-25,30494.3,694.54,439.0,75252.91,5425.29,982.84,1264.59,1061.47,1133.54,2489.87,28253.42,6290.19,1277.69,824931.81,4960.07
2034-07-26,30505.98,694.81,439.17,75281.74,5427.36,983.22,1265.07,1061.88,1133.98,2490.82,28264.25,6292.6,1278.18,825247.84,4961.97
2034-07-27,30517.67,695.07,439.34,75310.57,5429.44,983.59,1265.56,1062.28,1134.41,2491.77,28275.07,6295.01,1278.67,825563.86,4963.87
2034-07-28,30529.35,695.34,439.51,75339.4,5431.52,983.97,1266.04,1062.69,1134.85,2492.73,28285.89,6297.42,1279.16,825879.89,4965.78
2034-07-29,30541.03,695.61,439.68,75368.23,5433.6,984.35,1266.53,1063.1,1135.28,2493.68,28296.72,6299.83,1279.65,826195.92,4967.68
2034-07-30,30552.71,695.87,439.84,75397.06,5435.68,984.72,1267.01,1063.5,1135.72,2494.63,28307.54,6302.24,1280.14,826511.94,4969.58
2034-07-31,30564.4,696.14,440.01,75425.89,5437.76,985.1,1267.5,1063.91,1136.15,2495.59,28318.37,6304.65,1280.63,826827.97,4971.48
2034-08-01,30576.08,696.4,440.18,75454.72,5439.84,985.48,1267.98,1064.32,1136.58,2496.54,28329.19,6307.06,1281.12,827143.99,4973.38
2034-08-02,30587.76,696.67,440.35,75483.55,5441.91,985.85,1268.47,1064.72,1137.02,2497.5,28340.01,6309.46,1281.61,827460.02,4975.28
2034-08-03,30599.44,696.94,440.52,75512.37,5443.99,986.23,1268.95,1065.13,1137.45,2498.45,28350.84,6311.87,1282.1,827776.05,4977.18
2034-08-04,30611.12,697.2,440.68,75541.2,5446.07,986.61,1269.43,1065.54,1137.89,2499.4,28361.66,6314.28,1282.59,828092.07,4979.08
2034-08-05,30622.81,697.47,440.85,75570.03,5448.15,986.98,1269.92,1065.94,1138.32,2500.36,28372.48,6316.69,1283.08,828408.1,4980.98
2034-08-06,30634.49,697.73,441.02,75598.86,5450.23,987.36,1270.4,1066.35,1138.76,2501.31,28383.31,6319.1,1283.57,828724.13,4982.88
2034-08-07,30646.17,698.0,441.19,75627.69,5452.31,987.74,1270.89,1066.76,1139.19,2502.27,28394.13,6321.51,1284.06,829040.15,4984.78
2034-08-08,30657.85,698.27,441.36,75656.52,5454.38,988.11,1271.37,1067.16,1139.62,2503.22,28404.96,6323.92,1284.55,829356.18,4986.68
2034-08-09,30669.53,698.53,441.53,75685.35,5456.46,988.49,1271.86,1067.57,1140.06,2504.17,28415.78,6326.33,1285.04,829672.2,4988.58
2034-08-10,30681.22,698.8,441.69,75714.18,5458.54,988.87,1272.34,1067.98,1140.49,2505.13,28426.6,6328.74,1285.53,829988.23,4990.48
2034-08-11,30692.9,699.06,441.86,75743.01,5460.62,989.24,1272.83,1068.38,1140.93,2506.08,28437.43,6331.15,1286.02,830304.26,4992.38
2034-08-12,30704.58,699.33,442.03,75771.83,5462.7,989.62,1273.31,1068.79,1141.36,2507.04,28448.25,6333.56,1286.5,830620.28,4994.28
2034-08-13,30716.26,699.6,442.2,75800.66,5464.78,990.0,1273.79,1069.2,1141.79,2507.99,28459.07,6335.97,1286.99,830936.31,4996.18
2034-08-14,30727.95,699.86,442.37,75829.49,5466.85,990.37,1274.28,1069.6,1142.23,2508.94,28469.9,6338.38,1287.48,831252.34,4998.08
2034-08-15,30739.63,700.13,442.53,75858.32,5468.93,990.75,1274.76,1070.01,1142.66,2509.9,28480.72,6340.79,1287.97,831568.36,4999.98
2034-08-16,30751.31,700.4,442.7,75887.15,5471.01,991.13,1275.25,1070.42,1143.1,2510.85,28491.54,6343.2,1288.46,831884.39,5001.88
2034-08-17,30762.99,700.66,442.87,75915.98,5473.09,991.5,1275.73,1070.82,1143.53,2511.8,28502.37,6345.61,1288.95,832200.41,5003.78
2034-08-18,30774.67,700.93,443.04,75944.81,5475.17,991.88,1276.22,1071.23,1143.97,2512.76,28513.19,6348.02,1289.44,832516.44,5005.68
2034-08-19,30786.36,701.19,443.21,75973.64,5477.25,992.25,1276.7,1071.64,1144.4,2513.71,28524.02,6350.43,1289.93,832832.47,5007.58
2034-08-20,30798.04,701.46,443.38,76002.47,5479.32,992.63,1277.19,1072.04,1144.83,2514.67,28534.84,6352.84,1290.42,833148.49,5009.48
2034-08-21,30809.72,701.73,443.54,76031.29,5481.4,993.01,1277.67,1072.45,1145.27,2515.62,28545.66,6355.25,1290.91,833464.52,5011.38
2034-08-22,30821.4,701.99,443.71,76060.12,5483.48,993.38,1278.15,1072.86,1145.7,2516.57,28556.49,6357.66,1291.4,833780.55,5013.28
2034-08-23,30833.09,702.26,443.88,76088.95,5485.56,993.76,1278.64,1073.26,1146.14,2517.53,28567.31,6360.07,1291.89,834096.57,5015.18
2034-08-24,30844.77,702.52,444.05,76117.78,5487.64,994.14,1279.12,1073.67,1146.57,2518.48,28578.13,6362.48,1292.38,834412.6,5017.08
2034-08-25,30856.45,702.79,444.22,76146.61,5489.72,994.51,1279.61,1074.07,1147.01,2519.44,28588.96,6364.89,1292.87,834728.62,5018.98
2034-08-26,30868.13,703.06,444.38,76175.44,5491.79,994.89,1280.09,1074.48,1147.44,2520.39,28599.78,6367.3,1293.36,835044.65,5020.88
2034-08-27,30879.81,703.32,444.55,76204.27,5493.87,995.27,1280.58,1074.89,1147.87,2521.34,28610.61,6369.71,1293.85,835360.68,5022.78
2034-08-28,30891.5,703.59,444.72,76233.1,5495.95,995.64,1281.06,1075.29,1148.31,2522.3,28621.43,6372.12,1294.34,835676.7,5024.68
2034-08-29,30903.18,703.85,444.89,76261.93,5498.03,996.02,1281.55,1075.7,1148.74,2523.25,28632.25,6374.53,1294.83,835992.73,5026.58
2034-08-30,30914.86,704.12,445.06,76290.76,5500.11,996.4,1282.03,1076.11,1149.18,2524.2,28643.08,6376.94,1295.32,836308.76,5028.48
2034-08-31,30926.54,704.39,445.23,76319.58,5502.19,996.77,1282.51,1076.51,1149.61,2525.16,28653.9,6379.35,1295.8,836624.78,5030.38
2034-09-01,30938.22,704.65,445.39,76348.41,5504.27,997.15,1283.0,1076.92,1150.05,2526.11,28664.72,6381.76,1296.29,836940.81,5032.28
2034-09-02,30949.91,704.92,445.56,76377.24,5506.34,997.53,1283.48,1077.33,1150.48,2527.07,28675.55,6384.17,1296.78,837256.83,5034.18
2034-09-03,30961.59,705.18,445.73,76406.07,5508.42,997.9,1283.97,1077.73,1150.91,2528.02,28686.37,6386.58,1297.27,837572.86,5036.08
2034-09-04,30973.27,705.45,445.9,76434.9,5510.5,998.28,1284.45,1078.14,1151.35,2528.97,28697.2,6388.99,1297.76,837888.89,5037.98
2034-09-05,30984.95,705.72,446.07,76463.73,5512.58,998.66,1284.94,1078.55,1151.78,2529.93,28708.02,6391.4,1298.25,838204.91,5039.88
2034-09-06,30996.64,705.98,446.23,76492.56,5514.66,999.03,1285.42,1078.95,1152.22,2530.88,28718.84,6393.81,1298.74,838520.94,5041.78
2034-09-07,31008.32,706.25,446.4,76521.39,5516.74,999.41,1285.91,1079.36,1152.65,2531.84,28729.67,6396.22,1299.23,838836.97,5043.68
2034-09-08,31020.0,706.51,446.57,76550.22,5518.81,999.79,1286.39,1079.77,1153.09,2532.79,28740.49,6398.62,1299.72,839152.99,5045.58
2034-09-09,31031.68,706.78,446.74,76579.04,5520.89,1000.16,1286.87,1080.17,1153.52,2533.74,28751.31,6401.03,1300.21,839469.02,5047.48
2034-09-10,31043.36,707.05,446.91,76607.87,5522.97,1000.54,1287.36,1080.58,1153.95,2534.7,28762.14,6403.44,1300.7,839785.04,5049.38
2034-09-11,31055.05,707.31,447.08,76636.7,5525.05,1000.91,1287.84,1080.99,1154.39,2535.65,28772.96,6405.85,1301.19,840101.07,5051.28
2034-09-12,31066.73,707.58,447.24,76665.53,5527.13,1001.29,1288.33,1081.39,1154.82,2536.6,28783.78,6408.26,1301.68,840417.1,5053.18
2034-09-13,31078.41,707.85,447.41,76694.36,5529.21,1001.67,1288.81,1081.8,1155.26,2537.56,28794.61,6410.67,1302.17,840733.12,5055.08
2034-09-14,31090.09,708.11,447.58,76723.19,5531.28,1002.04,1289.3,1082.21,1155.69,2538.51,28805.43,6413.08,1302.66,841049.15,5056.98
2034-09-15,31101.78,708.38,447.75,76752.02,5533.36,1002.42,1289.78,1082.61,1156.13,2539.47,28816.26,6415.49,1303.15,841365.18,5058.88
2034-09-16,31113.46,708.64,447.92,76780.85,5535.44,1002.8,1290.27,1083.02,1156.56,2540.42,28827.08,6417.9,1303.64,841681.2,5060.78
2034-09-17,31125.14,708.91,448.08,76809.68,5537.52,1003.17,1290.75,1083.43,1156.99,2541.37,28837.9,6420.31,1304.13,841997.23,5062.68
2034-09-18,31136.82,709.18,448.25,76838.5,5539.6,1003.55,1291.23,1083.83,1157.43,2542.33,28848.73,6422.72,1304.62,842313.25,5064.58
2034-09-19,31148.5,709.44,448.42,76867.33,5541.68,1003.93,1291.72,1084.24,1157.86,2543.28,28859.55,6425.13,1305.1,842629.28,5066.48
2034-09-20,31160.19,709.71,448.59,76896.16,5543.75,1004.3,1292.2,1084.65,1158.3,2544.24,28870.37,6427.54,1305.59,842945.31,5068.38
2034-09-21,31171.87,709.97,448.76,76924.99,5545.83,1004.68,1292.69,1085.05,1158.73,2545.19,28881.2,6429.95,1306.08,843261.33,5070.28
2034-09-22,31183.55,710.24,448.93,76953.82,5547.91,1005.06,1293.17,1085.46,1159.17,2546.14,28892.02,6432.36,1306.57,843577.36,5072.18
2034-09-23,31195.23,710.51,449.09,76982.65,5549.99,1005.43,1293.66,1085.87,1159.6,2547.1,28902.85,6434.77,1307.06,843893.39,5074.08
2034-09-24,31206.92,710.77,449.26,77011.48,5552.07,1005.81,1294.14,1086.27,1160.03,2548.05,28913.67,6437.18,1307.55,844209.41,5075.99
2034-09-25,31218.6,711.04,449.43,77040.31,5554.15,1006.19,1294.63,1086.68,1160.47,2549.0,28924.49,6439.59,1308.04,844525.44,5077.89
2034-09-26,31230.28,711.3,449.6,77069.14,5556.23,1006.56,1295.11,1087.09,1160.9,2549.96,28935.32,6442.0,1308.53,844841.46,5079.79
2034-09-27,31241.96,711.57,449.77,77097.96,5558.3,1006.94,1295.59,1087.49,1161.34,2550.91,28946.14,6444.41,1309.02,845157.49,5081.69
2034-09-28,31253.64,711.84,449.93,77126.79,5560.38,1007.32,1296.08,1087.9,1161.77,2551.87,28956.96,6446.82,1309.51,845473.52,5083.59
2034-09-29,31265.33,712.1,450.1,77155.62,5562.46,1007.69,1296.56,1088.31,1162.2,2552.82,28967.79,6449.23,1310.0,845789.54,5085.49
2034-09-30,31277.01,712.37,450.27,77184.45,5564.54,1008.07,1297.05,1088.71,1162.64,2553.77,28978.61,6451.64,1310.49,846105.57,5087.39
2034-10-01,31288.69,712.63,450.44,77213.28,5566.62,1008.45,1297.53,1089.12,1163.07,2554.73,28989.44,6454.05,1310.98,846421.6,5089.29
2034-10-02,31300.37,712.9,450.61,77242.11,5568.7,1008.82,1298.02,1089.53,1163.51,2555.68,29000.26,6456.46,1311.47,846737.62,5091.19
2034-10-03,31312.05,713.17,450.78,77270.94,5570.77,1009.2,1298.5,1089.93,1163.94,2556.64,29011.08,6458.87,1311.96,847053.65,5093.09
2034-10-04,31323.74,713.43,450.94,77299.77,5572.85,1009.57,1298.99,1090.34,1164.38,2557.59,29021.91,6461.28,1312.45,847369.67,5094.99
2034-10-05,31335.42,713.7,451.11,77328.6,5574.93,1009.95,1299.47,1090.75,1164.81,2558.54,29032.73,6463.69,1312.94,847685.7,5096.89
2034-10-06,31347.1,713.96,451.28,77357.43,5577.01,1010.33,1299.95,1091.15,1165.24,2559.5,29043.55,6466.1,1313.43,848001.73,5098.79
2034-10-07,31358.78,714.23,451.45,77386.25,5579.09,1010.7,1300.44,1091.56,1165.68,2560.45,29054.38,6468.51,1313.92,848317.75,5100.69
2034-10-08,31370.47,714.5,451.62,77415.08,5581.17,1011.08,1300.92,1091.97,1166.11,2561.4,29065.2,6470.92,1314.4,848633.78,5102.59
2034-10-09,31382.15,714.76,451.78,77443.91,5583.24,1011.46,1301.41,1092.37,1166.55,2562.36,29076.03,6473.33,1314.89,848949.81,5104.49
2034-10-10,31393.83,715.03,451.95,77472.74,5585.32,1011.83,1301.89,1092.78,1166.98,2563.31,29086.85,6475.74,1315.38,849265.83,5106.39
2034-10-11,31405.51,715.3,452.12,77501.57,5587.4,1012.21,1302.38,1093.19,1167.42,2564.27,29097.67,6478.15,1315.87,849581.86,5108.29
2034-10-12,31417.19,715.56,452.29,77530.4,5589.48,1012.59,1302.86,1093.59,1167.85,2565.22,29108.5,6480.56,1316.36,849897.88,5110.19
2034-10-13,31428.88,715.83,452.46,77559.23,5591.56,1012.96,1303.35,1094.0,1168.28,2566.17,29119.32,6482.97,1316.85,850213.91,5112.09
2034-10-14,31440.56,716.09,452.63,77588.06,5593.64,1013.34,1303.83,1094.41,1168.72,2567.13,29130.14,6485.38,1317.34,850529.94,5113.99
2034-10-15,31452.24,716.36,452.79,77616.89,5595.71,1013.72,1304.32,1094.81,1169.15,2568.08,29140.97,6487.78,1317.83,850845.96,5115.89
2034-10-16,31463.92,716.63,452.96,77645.71,5597.79,1014.09,1304.8,1095.22,1169.59,2569.04,29151.79,6490.19,1318.32,851161.99,5117.79
2034-10-17,31475.61,716.89,453.13,77674.54,5599.87,1014.47,1305.28,1095.63,1170.02,2569.99,29162.61,6492.6,1318.81,851478.02,5119.69
2034-10-18,31487.29,717.16,453.3,77703.37,5601.95,1014.85,1305.77,1096.03,1170.46,2570.94,29173.44,6495.01,1319.3,851794.04,5121.59
2034-10-19,31498.97,717.42,453.47,77732.2,5604.03,1015.22,1306.25,1096.44,1170.89,2571.9,29184.26,6497.42,1319.79,852110.07,5123.49
2034-10-20,31510.65,717.69,453.63,77761.03,5606.11,1015.6,1306.74,1096.85,1171.32,2572.85,29195.09,6499.83,1320.28,852426.09,5125.39
2034-10-21,31522.33,717.96,453.8,77789.86,5608.18,1015.98,1307.22,1097.25,1171.76,2573.8,29205.91,6502.24,1320.77,852742.12,5127.29
2034-10-22,31534.02,718.22,453.97,77818.69,5610.26,1016.35,1307.71,1097.66,1172.19,2574.76,29216.73,6504.65,1321.26,853058.15,5129.19
2034-10-23,31545.7,718.49,454.14,77847.52,5612.34,1016.73,1308.19,1098.07,1172.63,2575.71,29227.56,6507.06,1321.75,853374.17,5131.09
2034-10-24,31557.38,718.75,454.31,77876.35,5614.42,1017.11,1308.68,1098.47,1173.06,2576.67,29238.38,6509.47,1322.24,853690.2,5132.99
2034-10-25,31569.06,719.02,454.48,77905.17,5616.5,1017.48,1309.16,1098.88,1173.5,2577.62,29249.2,6511.88,1322.73,854006.23,5134.89
2034-10-26,31580.74,719.29,454.64,77934.0,5618.58,1017.86,1309.64,1099.29,1173.93,2578.57,29260.03,6514.29,1323.22,854322.25,5136.79
2034-10-27,31592.43,719.55,454.81,77962.83,5620.66,1018.23,1310.13,1099.69,1174.36,2579.53,29270.85,6516.7,1323.71,854638.28,5138.69
2034-10-28,31604.11,719.82,454.98,77991.66,5622.73,1018.61,1310.61,1100.1,1174.8,2580.48,29281.68,6519.11,1324.19,854954.3,5140.59
2034-10-29,31615.79,720.08,455.15,78020.49,5624.81,1018.99,1311.1,1100.51,1175.23,2581.44,29292.5,6521.52,1324.68,855270.33,5142.49
